"x" "y" "x_err" "y_err" "corxy"
0.267 -0.15702 0.070235 0.120736 0.968988
-0.099 -0.18374 0.057306 0.104025 -0.26548
0.694 -0.72016 0.088836 0.131454 0.767814
0.226 -0.43223 0.082764 0.10987 0.189931
0.24 -0.33869 0.0614 0.126947 0.191374
0.158 -0.45403 0.078294 0.132998 -0.66973
0.28 -0.43135 0.063285 0.118742 0.989943
0.332 -0.1926 0.056302 0.122593 -0.5416
0.245 -0.45779 0.057454 0.135575 0.757118
0.109 -0.20033 0.042801 0.139974 0.433262
0.203 -0.23144 0.053338 0.113884 0.97179
0.143 -0.18992 0.052697 0.112301 0.871942
0.261 -0.48445 0.038288 0.163117 -0.21113
0.33 -0.35171 0.058309 0.117518 -0.09118
0.05 -0.21835 0.045607 0.112655 -0.92598
0.434 -0.53666 0.073824 0.116714 -0.47157
0.458 -0.57086 0.054918 0.113434 -0.82468
0.332 -0.31158 0.045803 0.114081 -0.94267
0.519 -0.45484 0.068963 0.128337 0.865147
0.464 -0.34261 0.070327 0.122971 -0.62057
0.44 -0.61283 0.059682 0.113562 0.094417
0.25 -0.42764 0.076026 0.113819 -0.38919
0.135 -0.19425 0.071554 0.106482 -0.98147
0.107 -0.41626 0.025553 0.117782 0.904366
0.415 -0.56106 0.085475 0.170691 0.172992
0.107 -0.52444 0.023021 0.114997 -0.32293
0.416 -0.59843 0.05608 0.117426 -0.75294
0.315 -0.48767 0.052697 0.103605 0.349449
0.298 -0.40011 0.052153 0.108874 -0.13554
0.417 -0.43883 0.089005 0.139624 0.648351
0.066 -0.30198 0.038418 0.135757 -0.02461
0.352 -0.52743 0.076478 0.132542 -0.69658
0.033 -0.39267 0.024698 0.107393 -0.32341
0.375 -0.52897 0.066648 0.125568 -0.96489
0.056 -0.06257 0.056938 0.11173 -0.48899
0.058 -0.28808 0.051623 0.171714 0.591582
0.09 -0.03093 0.0436 0.117011 0.053417
0.342 -0.34748 0.076941 0.117651 0.501288
0.091 -0.20002 0.041629 0.113505 -0.04787
0.062 0.062736 0.046872 0.121278 -0.94029
-0.012 -0.21525 0.050477 0.141004 0.794057
0.46 -0.45208 0.0614 0.109 -0.55505
0.073 -0.26036 0.069771 0.138184 0.443831
0.262 -0.25123 0.057982 0.125847 0.635415
0.492 -0.55161 0.04801 0.118782 0.913099
0.32 -0.55916 0.064884 0.126358 0.436428
0.203 -0.24231 0.050477 0.116029 0.944396
0.122 -0.36023 0.078262 0.122251 0.024272
0.186 -0.119 0.0436 0.14162 0.061257
-0.106 -0.442 0.038483 0.136332 0.771904
0.578 -0.51303 0.079404 0.134451 -0.27847
0.118 -0.08287 0.053851 0.115009 -0.01046
0.384 -0.44458 0.076941 0.156436 -0.62145
0.221 -0.26219 0.054083 0.131143 -0.68079
0.272 -0.42486 0.072069 0.104289 0.026584
0.069 -0.10208 0.045803 0.084441 0.769421
0.439 -0.5942 0.069462 0.118765 -0.14663
-0.028 -0.31406 0.042544 0.107735 0.579936
0.36 -0.62973 0.054918 0.125348 -0.48495
0.344 -0.42885 0.068095 0.110817 -0.70073
-0.035 -0.60959 0.044384 0.04439 -0.19058
-0.097 -0.2272 0.04 0.133475 -0.75936
0.197 -0.22519 0.065 0.118028 -0.0596
0.13 -0.31998 0.056603 0.108121 -0.98507
0.248 -0.72571 0.087658 0.150299 -0.05122
0.567 -0.50927 0.074094 0.129445 0.219544
0.436 -0.51139 0.059908 0.109714 -0.59588
0.107 -0.4034 0.054918 0.11726 -0.37988
0.299 -0.33617 0.045 0.168078 0.451052
0.049 -0.27933 0.054918 0.11947 -0.64733
0.129 -0.20115 0.053535 0.129887 -0.09549
0.363 -0.53906 0.065513 0.124185 0.458876
0.151 -0.18162 0.0486 0.114294 0.197561
0.239 -0.36902 0.059682 0.117037 -0.22852
0.307 -0.37508 0.051613 0.112877 -0.82813
0.386 -0.32308 0.049406 0.119876 0.340604
0.004 -0.1133 0.050477 0.093615 0.183656
0.482 -0.51785 0.049406 0.101775 0.833561
0.441 -0.58929 0.066573 0.120209 -0.3516
0.318 -0.46813 0.07083 0.118795 0.545537
0.087 -0.23808 0.027784 0.130966 -0.25687
0.154 -0.1912 0.042801 0.151484 0.37109
0.09 -0.24895 0.030016 0.106655 0.219534
0.03 -0.2903 0.053 0.122945 0.08873
0.166 -0.34652 0.05547 0.119593 -0.24244
0.081 -0.44607 0.05608 0.121131 -0.3379
0.147 -0.40094 0.081412 0.124444 0.602775
0.109 -0.3768 0.047434 0.113497 0.110288
0.001 -0.36681 0.038013 0.155613 0.97015
0.084 -0.2624 0.042953 0.09555 -0.61363
0.174 -0.29118 0.05243 0.113113 0.128388
0.317 -0.60279 0.081492 0.121179 0.625871
0.115 0.107421 0.074202 0.08386 -0.39428
0.205 -0.31302 0.06673 0.122811 -0.49307
0.227 -0.38684 0.042011 0.118153 -0.67582
0.232 -0.48861 0.06414 0.127409 -0.4115
0.309 -0.28788 0.058523 0.11358 0.739367
0.233 -0.53263 0.065192 0.131727 -0.07712
0.392 -0.69053 0.061587 0.119638 -0.05745
0.142 -0.34543 0.03312 0.097837 0.523202
0.449 -0.49908 0.056612 0.122115 -0.90076
0.334 -0.34428 0.045607 0.117012 -0.88373
0.087 -0.1537 0.045 0.115405 0.629792
0.088 -0.25385 0.051312 0.139546 0.640539
0.14 -0.4368 0.06414 0.122077 0.427812
0.275 -0.48446 0.047201 0.110261 -0.17772
0.429 -0.4463 0.066887 0.111547 -0.97379
0.177 -0.29031 0.05883 0.13127 -0.97955
0.164 -0.29759 0.062769 0.116894 -0.60518
0.092 -0.2596 0.059169 0.150131 0.559153
0.11 -0.26335 0.045 0.137387 -0.25232
-0.034 -0.29651 0.023853 0.124539 -0.83141
0.464 -0.43143 0.061911 0.122299 0.691678
-0.049 -0.15027 0.025553 0.103252 0.000924
0.894 -0.89422 0.034655 0.124411 -0.62294
0.08 -0.13305 0.070327 0.106882 0.77149
0.27 -0.30759 0.069641 0.11842 0.064055
0.254 -0.4082 0.07256 0.116895 -0.04935
0.288 -0.53787 0.055758 0.115835 0.915395
0.202 -0.51035 0.063134 0.118708 0.106646
0.146 -0.17194 0.044204 0.120452 -0.07083
0.002 -0.2259 0.054378 0.142866 -0.51118
0.164 -0.43969 0.061911 0.10632 -0.51698
0.147 -0.29594 0.063631 0.102938 0.093232
0.127 -0.3765 0.071693 0.144937 -0.51219
0.559 -0.66845 0.057428 0.120967 0.776985
-0.047 -0.24672 0.036249 0.108642 -0.36148
0.274 -0.48996 0.04801 0.120515 0.884116
0.124 -0.44744 0.0214 0.108368 0.059428
0.02 -0.42796 0.061773 0.163054 0.590946
0.496 -0.68215 0.089554 0.122354 0.531389
0.461 -0.55509 0.035355 0.104008 -0.08661
0.041 -0.30139 0.041868 0.15224 0.477956
0.285 -0.43396 0.0464 0.109082 -0.62642
0.253 -0.4284 0.054203 0.111976 -0.32074
0.189 -0.31744 0.070327 0.092524 -0.5123
0.107 -0.26351 0.071693 0.149494 -0.59913
-0.012 -0.18295 0.044407 0.110851 -0.1489
0.116 -0.25747 0.045803 0.102259 -0.85873
0.03 -0.36649 0.045188 0.114581 -0.06662
0.141 -0.28276 0.075179 0.139035 0.852286
0.245 -0.75974 0.057454 0.116798 0.883689
0.073 -0.45945 0.049769 0.12139 0.588998
0.124 -0.29266 0.055226 0.102487 0.875286
0.128 -0.1215 0.0414 0.11483 -0.05273
0.325 -0.56023 0.059363 0.120577 0.217574
0.657 -0.59174 0.043278 0.143086 0.580576
0.181 -0.28584 0.038209 0.123831 -0.9208
0.075 -0.33431 0.059169 0.123978 -0.6696
0.482 -0.41375 0.069115 0.140899 -0.32926
0.117 -0.20131 0.040459 0.124142 -0.8255
0.18 -0.15221 0.048826 0.11669 0.58577
0.342 -0.39666 0.062128 0.112041 0.853165
0.442 -0.55618 0.050606 0.124217 -0.8391
0.194 -0.20507 0.081492 0.129345 -0.37078
0.617 -0.85074 0.065215 0.123021 0.98865
0.132 -0.15171 0.034438 0.099127 -0.11391
0.151 -0.43068 0.064498 0.117078 0.915174
0.108 -0.40413 0.072897 0.116912 0.177015
0.256 -0.49353 0.080131 0.120119 -0.02101
0.179 -0.3593 0.069462 0.110152 0.315701
0.354 -0.53629 0.07247 0.104377 0.717157
0.093 -0.06177 0.054918 0.097768 0.001719
0.469 -0.6526 0.062128 0.121489 0.518572
0.049 -0.20304 0.051039 0.120976 -0.8644
0.465 -0.31927 0.038948 0.099831 0.547239
0.309 -0.55675 0.029529 0.111155 -0.09012
0.151 -0.33822 0.031764 0.103798 -0.92493
-0.019 -0.17351 0.067601 0.129824 0.559195
0.091 -0.07355 0.046615 0.136738 -0.05123
0.387 -0.47567 0.052697 0.117161 -0.35521
0.24 -0.38162 0.057688 0.126383 0.633707
-0.055 -0.20308 0.058249 0.103723 0.725765
0.089 -0.32534 0.072069 0.1461 -0.30623
0.379 -0.42949 0.047801 0.105972 0.213285
0.16 -0.36311 0.064007 0.113875 -0.88618
0.025 -0.19062 0.055226 0.106357 0.169485
-0.137 -0.23673 0.081437 0.115845 -0.30247
0.022 -0.2458 0.08633 0.102663 0.163383
0.029 -0.3886 0.039357 0.160226 0.897813
0.109 -0.27474 0.051039 0.105367 0.156532
0.207 -0.20551 0.085883 0.10541 0.253442
0.19 -0.27621 0.071589 0.114523 -0.26243
-0.031 -0.24708 0.051312 0.144745 0.735374
0.035 -0.20733 0.061057 0.112945 -0.39053
0.457 -0.38735 0.081006 0.125186 -0.69859
0.088 -0.23397 0.08497 0.117506 0.52305
0.09 -0.2446 0.060033 0.106586 -0.64595
0.025 -0.48913 0.052153 0.182248 -0.24968
0.055 -0.13514 0.053535 0.117917 -0.24998
0.152 -0.31779 0.0686 0.128987 -0.00195
0.042 -0.08211 0.044407 0.113104 -0.17709
0.51 -0.58566 0.077175 0.131541 -0.94204
0.35 -0.52402 0.040607 0.113034 0.037153
-0.135 -0.35098 0.076922 0.161094 -0.50233
0.122 -0.49861 0.041146 0.153037 -0.20263
0.143 -0.11223 0.039824 0.143645 0.878544
-0.119 -0.48241 0.051478 0.177305 0.661979
0.125 -0.10704 0.048826 0.11604 0.594565
-0.013 -0.5959 0.036235 0.116725 -0.97396
0.075 -0.20141 0.052153 0.121109 0.376708
0.38 -0.28212 0.080131 0.114957 -0.16169
0.309 -0.46559 0.05547 0.110086 -0.76006
0.433 -0.58176 0.069115 0.123487 0.182823
0.237 -0.43628 0.044204 0.123214 -0.93243
0.226 -0.31903 0.061294 0.10389 -0.50362
0.317 -0.3992 0.06414 0.111601 0.786782
0.259 -0.24297 0.051039 0.11582 0.286375
0.203 -0.22356 0.05883 0.127642 0.56955
0.033 -0.1703 0.040607 0.121608 -0.94206
0.322 -0.45862 0.083186 0.132932 -0.17324
0.371 -0.38646 0.085 0.112437 0.98453
0.199 -0.40962 0.051312 0.117843 -0.31814
0.289 -0.29609 0.0614 0.133363 -0.5051
0.075 -0.38872 0.020808 0.11168 0.641885
0.577 -0.61716 0.069971 0.139076 -0.28502
0.326 -0.471 0.075179 0.125621 0.793223
0.222 -0.51208 0.048466 0.119928 -0.20771
0.404 -0.42582 0.059363 0.121348 0.197311
0.378 -0.37041 0.044821 0.115166 0.686745
0.328 -0.38392 0.048414 0.113247 0.85536
0.335 -0.76527 0.076941 0.087145 0.207568
0.538 -0.60233 0.049648 0.111654 -0.60603
0.29 -0.42275 0.052801 0.127582 -0.95431
0.176 -0.13645 0.067601 0.113431 -0.83531
0.385 -0.48675 0.054083 0.128423 0.019772
0.222 -0.27073 0.042011 0.110026 0.586336
0.357 -0.6114 0.064007 0.124476 0.843495
0.098 -0.27758 0.051312 0.122976 -0.02727
0.064 -0.25479 0.053851 0.127085 -0.88229
0.301 -0.37531 0.048826 0.115936 -0.36881
0.423 -0.57913 0.07083 0.112596 -0.039
0.325 -0.42721 0.065863 0.122604 0.836221
0.328 -0.35355 0.080056 0.122355 -0.69184
0.333 -0.4886 0.054083 0.120815 0.199769
0.292 -0.23708 0.048826 0.10909 0.758532
0.132 -0.13466 0.074242 0.118198 0.404194
0.218 -0.26497 0.064884 0.116347 -0.45988
0.012 -0.19315 0.063529 0.131503 0.547508
0.338 -0.41214 0.079605 0.127685 0.422522
0.1 -0.18592 0.057489 0.11311 0.587858
0.335 -0.40284 0.067601 0.132494 0.199361
0.257 -0.49604 0.048259 0.108678 0.17345
0.194 -0.58472 0.070661 0.108388 -0.43232
0.159 -0.27451 0.047707 0.116704 -0.59896
0.309 -0.27436 0.04 0.105561 -0.79782
0.147 -0.33811 0.081394 0.125617 -0.94239
0.234 -0.14382 0.087235 0.146676 0.691209
0.147 -0.30492 0.045221 0.129884 0.21171
0.169 -0.07102 0.043829 0.109196 0.994145
0.183 -0.3433 0.0614 0.156933 0.928969
0.371 -0.44722 0.067601 0.116554 0.536882
-0.006 -0.1881 0.046043 0.136961 -0.43858
0.203 -0.02557 0.053851 0.129881 -0.28945
0.068 -0.17598 0.045221 0.108988 0.06624
0.014 -0.13403 0.0414 0.119183 -0.37022
0.144 -0.24085 0.0436 0.104566 -0.06161
0.165 -0.19876 0.049091 0.113098 -0.76296
0.025 -0.14849 0.053 0.147418 -0.85365
0.356 -0.58138 0.081412 0.137271 0.041698
-0.029 -0.197 0.029529 0.115763 0.816265
0.122 -0.08694 0.046872 0.110613 0.562157
0.077 -0.13419 0.0436 0.114858 -0.43613
0.247 -0.40384 0.060539 0.120214 0.301617
0.308 -0.2238 0.072945 0.131289 -0.988
0.118 -0.24675 0.039051 0.122777 -0.02164
0.128 -0.16058 0.062265 0.134783 -0.3692
0.302 -0.22093 0.057454 0.118047 -0.08287
0.202 -0.11243 0.050477 0.124065 0.05316
0.048 -0.14214 0.045486 0.118164 0.678721
0.226 -0.3825 0.076478 0.132568 -0.3885
0.211 -0.36952 0.087664 0.130329 0.761382
0.331 -0.37952 0.084118 0.117497 -0.63099
0.188 -0.22302 0.043416 0.103028 0.997479
0.25 -0.47234 0.071589 0.116578 0.785624
0.206 -0.46838 0.064498 0.129512 0.210042
-0.04 -0.19475 0.032202 0.143627 -0.94838
0.28 -0.4286 0.036069 0.113914 0.781786
0.149 -0.1038 0.060901 0.111547 0.095917
0.284 -0.27129 0.049203 0.124131 -0.37427
0.047 -0.28874 0.067601 0.155057 0.586318
0.113 -0.21457 0.056435 0.129149 -0.31179
0.21 -0.28451 0.054378 0.118319 0.484677
0.341 -0.62753 0.048826 0.115081 0.722861
0.129 -0.41266 0.086764 0.120468 -0.96409
0.149 -0.20505 0.059169 0.130533 0.00386
0.141 -0.21588 0.05 0.124362 0.017402
0.048 -0.09344 0.045221 0.125622 0.507814
0.382 -0.18837 0.055226 0.124062 -0.98225
0.016 -0.23598 0.053 0.125621 0.196743
0.01 -0.13874 0.056603 0.100656 0.772102
0.077 -0.23704 0.077826 0.130883 -0.28127
0.203 -0.31745 0.078721 0.113684 0.449096
0.036 -0.20155 0.048548 0.111268 -0.29601
0.021 -0.17421 0.042801 0.109493 -0.89064
0.247 -0.12909 0.052697 0.105554 0.100675
0.261 -0.65691 0.070661 0.117586 -0.45275
0.351 -0.52306 0.064498 0.120991 0.440033
0.407 -0.44295 0.059682 0.126838 0.340249
0.358 -0.45506 0.071119 0.120636 -0.56998
0.208 -1.06064 0.077897 0.15517 0.839233
0.199 -0.4478 0.082292 0.129264 0.347783
0.224 -0.46734 0.071589 0.130117 -0.35629
0.127 -0.60649 0.059682 0.125857 -0.20786
0.196 -0.39972 0.061911 0.1032 -0.88923
0.076 -0.18374 0.079158 0.11244 -0.73284
-0.002 -0.09323 0.082292 0.135868 0.128639
0.209 -0.45936 0.08497 0.120586 -0.30241
0.297 -0.42438 0.067977 0.125005 0.191133
0.009 -0.20628 0.045221 0.122219 -0.8826
0.191 -0.24954 0.058523 0.111634 0.381481
0.015 0.021949 0.057801 0.116082 0.706158
0.127 -0.41069 0.071119 0.121485 -0.80208
0.312 -0.29191 0.051039 0.115786 0.865469
0.214 -0.30098 0.045694 0.11221 -0.88972
0.439 -0.78485 0.085422 0.126898 -0.43658
0.147 -0.12914 0.06466 0.119229 -0.90002
0.051 -0.1286 0.04801 0.113013 0.914378
0.075 -0.15397 0.047201 0.121115 -0.17969
0.05 -0.21356 0.036249 0.111144 0.437157
-0.104 -0.25646 0.080529 0.107554 0.403757
0.163 -0.40163 0.059363 0.112994 -0.86917
0.244 -0.41202 0.044204 0.117367 -0.77294
0.425 -0.51034 0.063285 0.107272 -0.31263
0.035 -0.35232 0.029154 0.1466 -0.03135
0.3 -0.40565 0.059682 0.115364 -0.37867
0.086 -0.22164 0.064498 0.136502 0.84976
-0.056 -0.1394 0.053851 0.118551 0.547455
0.44 -0.64906 0.06673 0.133139 0.440754
0.073 -0.41861 0.036674 0.113424 0.553475
0.253 -0.4356 0.052153 0.117946 0.01764
0.327 -0.41531 0.077414 0.138969 0.144649
0.294 -0.36123 0.038288 0.134266 0.742789
0.14 -0.04615 0.075179 0.106659 -0.49605
0.192 -0.09659 0.049648 0.122676 -0.29388
0.074 -0.23656 0.0414 0.111122 0.201743
0.015 -0.24706 0.033541 0.111863 -0.46203
0.045 -0.01142 0.0414 0.108782 0.791876
0.23 -0.27625 0.043416 0.108961 0.322004
0.279 -0.19122 0.068264 0.133022 0.938585
0.125 -0.61102 0.081394 0.138148 0.065271
0.311 -0.50317 0.081394 0.124776 0.020986
0.078 -0.03109 0.056603 0.108339 0.60787
-0.017 -0.26206 0.0414 0.16427 0.0777
0.498 -0.15131 0.08324 0.124543 0.903406
0.353 -0.59095 0.063285 0.122918 -0.36898
0.038 -0.2775 0.084077 0.1283 0.250113
0.334 -0.49241 0.045803 0.114224 0.720923
0.506 -0.57028 0.087709 0.121129 0.248932
0.3 -0.53333 0.05547 0.120093 0.782653
0.224 -0.13726 0.065863 0.121958 0.989226
0.086 -0.21754 0.066241 0.130407 -0.77031
0.085 -0.46238 0.057801 0.118903 0.374067
0.067 -0.17251 0.052153 0.115309 0.228641
0.33 -0.39633 0.050803 0.112716 -0.63343
0.492 -0.61034 0.080777 0.143708 -0.88169
0.026 -0.19213 0.046615 0.122409 -0.14415
0.143 -0.26289 0.057801 0.116851 0.4911
0.33 -0.65357 0.056462 0.109649 0.096613
0.398 -0.45813 0.074094 0.130322 0.505492
0.024 -0.34833 0.034 0.116501 -0.34886
0.447 -0.37611 0.056302 0.127095 -0.42245
0.163 -0.249 0.055758 0.127805 0.822677
0.135 -0.08863 0.075591 0.10792 -0.52494
0.214 -0.67592 0.061911 0.133579 0.958793
0.002 -0.10442 0.074242 0.111692 -0.05118
0.308 -0.33476 0.05883 0.115479 -0.4935
0.319 -0.45109 0.076478 0.123913 0.319732
0.172 -0.07632 0.039824 0.127256 -0.74566
0.029 -0.15135 0.064007 0.10519 0.902343
0.06 -0.18394 0.053851 0.113257 0.710706
0.243 -0.54906 0.037536 0.122179 -0.51836
0.247 -0.54203 0.059363 0.123221 0.332943
0.269 -0.33309 0.053535 0.133545 0.587572
0.271 -0.32124 0.041231 0.123586 0.688517
0.092 -0.05735 0.055226 0.119827 0.159466
0.025 -0.14903 0.039824 0.154095 -0.69949
0.088 -0.17682 0.052153 0.123434 0.03031
0.463 -0.55369 0.0614 0.126726 0.686883
0.159 -0.34319 0.060539 0.112355 0.758112
0.061 -0.22696 0.087235 0.124993 0.181527
0.026 -0.16143 0.076478 0.109961 0.158427
-0.076 -0.11795 0.060415 0.106925 0.848951
0.259 -0.36018 0.042801 0.130954 -0.82769
0.02 -0.14461 0.073348 0.142861 0.117882
0.253 -0.56648 0.069115 0.115855 -0.4302
0.498 -0.71038 0.036069 0.112817 0.792345
0.262 -0.32072 0.04801 0.107325 0.526879
0.275 -0.4242 0.056035 0.12012 0.891776
-0.088 -0.15461 0.054708 0.10809 0.343157
0.132 -0.3711 0.087235 0.121995 0.009914
0.081 -0.14852 0.047434 0.136666 0.289151
-0.014 -0.26597 0.079158 0.166126 0.502792
0.163 -0.35075 0.076485 0.128915 0.557771
0.076 -0.39097 0.078714 0.130421 0.549118
0.089 -0.18782 0.042638 0.12541 0.28387
0.456 -0.51454 0.076537 0.12996 0.194907
0.197 -0.32848 0.07247 0.11863 -0.86373
0.247 -0.34724 0.0486 0.116262 -0.48717
0.027 -0.23121 0.028653 0.124909 -0.3408
0.05 -0.34777 0.075133 0.118979 0.714299
0.117 -0.36648 0.080056 0.124158 0.865305
0.078 -0.18279 0.048259 0.136138 -0.41443
0.214 -0.40793 0.06466 0.121345 0.301348
0.619 -0.51905 0.062968 0.126054 0.788325
0.03 -0.19695 0.042011 0.14897 0.097234
0.12 -0.30236 0.045 0.115389 -0.27814
0.115 -0.29431 0.046872 0.104515 0.797412
-0.114 -0.23004 0.043081 0.10463 -0.95017
0.053 -0.2773 0.055317 0.115708 -0.89817
0.262 -0.55164 0.082292 0.137204 0.131948
0.342 -0.48195 0.044821 0.119988 -0.56761
0.099 -0.2055 0.046615 0.152472 -0.67343
0.203 -0.39373 0.072069 0.12341 0.605565
0.288 -0.25445 0.044687 0.10236 0.401566
0.359 -0.49153 0.047381 0.118942 -0.9612
0.12 -0.08495 0.038418 0.106401 0.304442
0.325 -0.37739 0.060207 0.114944 0.504587
-0.017 -0.24085 0.087235 0.120519 0.652738
0.43 -0.54164 0.078771 0.116184 -0.80499
0.099 -0.40254 0.083648 0.121075 0.1352
0.381 -0.56083 0.084077 0.121522 -0.27171
0.388 -0.55825 0.042953 0.113674 -0.04318
0.077 -0.25446 0.039824 0.114492 -0.73805
0.188 -0.10049 0.05714 0.123868 0.007038
0.232 -0.29076 0.051039 0.124805 0.853529
0.081 -0.28608 0.079605 0.118065 0.063222
0.414 -0.42936 0.06414 0.116713 0.203489
0.068 -0.16615 0.059169 0.121339 -0.39818
0.098 -0.47104 0.068883 0.123662 0.075806
0.243 -0.50775 0.07247 0.124837 -0.78484
0.302 -0.33557 0.047201 0.109136 0.841429
0.061 -0.18705 0.065368 0.111515 -0.93226
0.403 -0.38009 0.04801 0.108178 0.70704
0.026 -0.09303 0.072897 0.116516 -0.66331
0.106 -0.43212 0.053 0.111745 0.36905
0.172 -0.12864 0.065368 0.110189 -0.34126
0.447 -0.48107 0.045607 0.107721 -0.70306
0.273 -0.30136 0.059682 0.097126 -0.73704
0.074 -0.2042 0.051312 0.111788 0.987004
-0.002 -0.06257 0.045 0.111647 0.881936
0.01 -0.16182 0.054708 0.114663 0.049129
0.434 -0.51075 0.054083 0.116396 0.428251
0.334 -0.62656 0.058523 0.129827 0.406442
0.613 -0.50851 0.064637 0.124048 -0.29526
0.234 -0.36029 0.049091 0.123933 0.115182
0.36 -0.44809 0.05 0.114015 -0.68846
0.061 -0.22078 0.055758 0.139488 0.690741
0.065 -0.18293 0.045 0.113909 -0.76488
0.243 -0.33851 0.081006 0.118029 -0.17215
0.093 -0.19027 0.065 0.110811 0.85013
0.367 -0.6051 0.048259 0.124633 -0.30306
0.189 -0.39077 0.072069 0.10312 -0.47777
0.133 -0.59454 0.032649 0.131522 -0.60371
0.27 -0.6996 0.039824 0.13038 0.480719
-0.086 -0.2056 0.03891 0.123307 -0.9911
0.112 -0.43638 0.0614 0.108488 -0.74621
0.089 -0.27806 0.027784 0.106592 0.563809
0.447 -0.48141 0.061587 0.127194 0.224038
0.095 -0.29111 0.03312 0.128745 -0.16731
0.083 -0.20834 0.0464 0.107994 -0.75268
-0.055 -0.18634 0.046324 0.137627 -0.47019
0.478 -0.42616 0.045607 0.117652 0.734928
0.027 -0.1029 0.045 0.128702 0.367849
0.314 -0.33142 0.072069 0.1477 -0.70742
0.214 -0.47911 0.043416 0.117667 -0.61585
0.215 -0.27419 0.0486 0.107792 -0.33749
0.102 -0.1927 0.047434 0.159125 -0.8295
0.543 -0.56582 0.058249 0.125152 0.451447
0.326 -0.49465 0.042011 0.164009 -0.79135
0.224 -0.40657 0.0614 0.134145 0.287705
0.269 -0.37951 0.039698 0.141769 0.387352
-0.021 -0.50681 0.07912 0.126617 -0.20702
0.106 -0.33264 0.08363 0.11277 -0.41648
0.208 -0.23398 0.057801 0.132816 -0.64263
0.24 -0.3801 0.035383 0.152036 -0.05375
-0.048 -0.37346 0.069318 0.127909 -0.10487
-0.048 -0.24729 0.074732 0.167715 0.399147
0.346 -0.45422 0.066648 0.123183 0.224225
0.107 -0.33917 0.058309 0.186381 -0.88169
0.589 -0.54649 0.058523 0.123351 0.485748
0.727 -0.49682 0.044821 0.164793 -0.86666
0.401 -0.68579 0.072897 0.11148 -0.54137
0.347 -0.39565 0.085475 0.15573 -0.25581
0.249 -0.45002 0.050219 0.117947 0.6234
0.015 -0.24626 0.066189 0.122683 0.102926
0.392 -0.47245 0.081841 0.125243 -0.56091
0.261 -0.27947 0.076059 0.140644 -0.62565
0.051 -0.24573 0.076026 0.11947 -0.54248
0.486 -0.66037 0.037643 0.111937 0.445846
0.387 -0.47272 0.082292 0.136163 0.7329
0.02 -0.28239 0.062177 0.148604 0.477069
0.422 -0.48727 0.08095 0.125039 -0.1244
-0.058 -0.13476 0.056824 0.103634 0.535992
0.122 -0.39029 0.026925 0.123756 0.125157
0.372 -0.50098 0.045607 0.120063 -0.03742
0.039 -0.14806 0.058309 0.121408 -0.3468
-0.021 -0.22619 0.061773 0.114503 0.539959
0.525 -0.58309 0.08363 0.122587 -0.97258
0.169 -0.28402 0.052153 0.118967 0.578657
0.538 -0.68727 0.035468 0.114924 -0.51769
0.616 -0.56164 0.080622 0.13214 0.988489
0.461 -0.4002 0.07071 0.114812 -0.24021
0.34 -0.46296 0.072897 0.126914 0.829167
0.312 -0.30108 0.064007 0.105846 -0.17483
0.356 -0.5356 0.084528 0.125591 0.352665
0.067 -0.2482 0.046872 0.117743 -0.34728
0.499 -0.49009 0.045607 0.110817 0.381635
0.283 -0.37945 0.085866 0.120119 0.845495
0.059 -0.17988 0.062649 0.142936 0.922864
0.211 -0.2409 0.040607 0.141462 -0.0075
0.27 -0.52583 0.085428 0.112007 0.959671
0.264 -0.55703 0.075153 0.127422 -0.70048
0.616 -0.57254 0.073824 0.125159 0.495198
0.196 -0.03785 0.042201 0.127276 -0.30585
0.156 -0.23019 0.060901 0.121204 0.860735
0.206 -0.42186 0.055569 0.111157 0.298336
0.243 -0.21602 0.049929 0.10742 -0.1338
-0.02 -0.21714 0.047707 0.127767 -0.56946
0.125 -0.12522 0.056938 0.125554 -0.77133
0.09 -0.52326 0.085906 0.135546 -0.84065
0.381 -0.44833 0.07343 0.13431 -0.07649
0.484 -0.57355 0.069771 0.122906 0.31813
0.054 -0.1145 0.048548 0.107846 0.089992
0.189 -0.35103 0.086764 0.145876 0.938568
0.155 -0.15623 0.05608 0.11935 0.154264
0.055 -0.03725 0.038418 0.107332 -0.60363
0.047 -0.21302 0.055569 0.130468 -0.28829
0.202 -0.36994 0.043829 0.119271 0.267897
0.248 -0.60896 0.021633 0.11354 -0.94591
0.065 -0.02971 0.066708 0.112948 -0.03385
0.277 -0.78682 0.038483 0.119047 -0.6646
0.649 -0.54213 0.053009 0.118703 0.162398
0.05 -0.06356 0.053338 0.099342 0.951099
0.336 -0.34586 0.065863 0.107193 -0.91637
0.369 -0.58815 0.044598 0.122413 -0.71909
0.348 -0.3113 0.067119 0.121014 0.354866
-0.015 -0.22727 0.024698 0.107774 0.113289
0.236 -0.28883 0.080056 0.123046 -0.00794
0.57 -0.4716 0.069971 0.119596 -0.70343
0.136 -0.15152 0.039204 0.121035 -0.42645
0.196 -0.12654 0.051312 0.114184 -0.52933
0.44 -0.50383 0.0614 0.134233 0.559059
0.279 -0.05072 0.073824 0.111445 -0.36965
0.171 -0.28161 0.069354 0.12143 -0.38495
0.215 -0.32921 0.081841 0.147315 0.926339
0.457 -0.52783 0.061057 0.12371 -0.65891
0.437 -0.54969 0.055758 0.117094 -0.13503
